11/14/2001,1173368.1
11/21/2001,1163623.7
11/28/2001,1166379.9
12/5/2001,1166183.5
12/12/2001,1169148.8
12/19/2001,1162436.5
12/26/2001,1175460.4
1/2/2002,1169086.7
1/9/2002,1182948.4
1/16/2002,1175388.3
1/23/2002,1173335.6
1/30/2002,1157747.8
2/6/2002,1167195
2/13/2002,1170070.1
2/20/2002,1168299.6
2/27/2002,1171415.1
3/6/2002,1159128.9
3/13/2002,1128035.3
3/20/2002,1147309.1
3/27/2002,1152743.5
4/3/2002,1142122.9
4/10/2002,1144908
4/17/2002,1133269.1
4/24/2002,1143367.3
5/1/2002,1156535.1
5/8/2002,1138765.2
5/15/2002,1160688.2
5/22/2002,1164625.8
5/29/2002,1178556.5
6/5/2002,1182998.3
6/12/2002,1162620.3
6/19/2002,1136812.7
6/26/2002,1144708.2
7/3/2002,1119851.9
7/10/2002,1133124.3
7/17/2002,1138027.7
7/24/2002,1150839.2
7/31/2002,1183891
8/7/2002,1177526.3
8/14/2002,1196982.9
8/21/2002,1216452
8/28/2002,1222096.9
9/4/2002,1235046.7
9/11/2002,1210556.4
9/18/2002,1238966.4
9/25/2002,1244002.1
10/2/2002,1253453.4
10/9/2002,1249977
10/16/2002,1261553.7
10/23/2002,1257877.3
10/30/2002,1270091.7
11/6/2002,1281543
11/13/2002,1290370.6
11/20/2002,1291517.3
11/27/2002,1313631.1
12/4/2002,1288002
12/11/2002,1330542.5
12/18/2002,1328287.8
12/25/2002,1322557.1
1/1/2003,1306077
1/8/2003,1283636.5
1/15/2003,1269645.3
1/22/2003,1264681.1
1/29/2003,1254000.8
2/5/2003,1283491.8
2/12/2003,1267608.2
2/19/2003,1291802.7
2/26/2003,1322127.6
3/5/2003,1323665
3/12/2003,1344098.4
3/19/2003,1322750.5
3/26/2003,1330847.1
4/2/2003,1320867
4/9/2003,1325264.2
4/16/2003,1328209.1
4/23/2003,1330168.7
4/30/2003,1334738.3
5/7/2003,1360422.9
5/14/2003,1338494.7
5/21/2003,1359236
5/28/2003,1374465.2
6/4/2003,1379455.2
6/11/2003,1397619.3
6/18/2003,1383237
6/25/2003,1367686.5
7/2/2003,1420843.5
7/9/2003,1415780.7
7/16/2003,1405732.5
7/23/2003,1402518.5
7/30/2003,1411018.2
8/6/2003,1449961.9
8/13/2003,1411215.1
8/20/2003,1385956.2
8/27/2003,1369014.3
9/3/2003,1368932.9
9/10/2003,1366732.1
9/17/2003,1354749.4
9/24/2003,1338071.6
10/1/2003,1345140.2
10/8/2003,1335539.2
10/15/2003,1351274
10/22/2003,1339356.7
10/29/2003,1343889
11/5/2003,1334062.6
11/12/2003,1353534.7
11/19/2003,1352806.5
11/26/2003,1319907.1
12/3/2003,1322982.5
12/10/2003,1321725.5
12/17/2003,1395125.4
12/24/2003,1394956.6
12/31/2003,1368198.7
1/7/2004,1391314.9
1/14/2004,1395791.9
1/21/2004,1427641.9
1/28/2004,1473582.3
2/4/2004,1470542
2/11/2004,1516674.8
2/18/2004,1539417.5
2/25/2004,1436932.6
3/3/2004,1450577.3
3/10/2004,1450678.7
3/17/2004,1467852.8
3/24/2004,1458960.1
3/31/2004,1468507.4
4/7/2004,1471738
4/14/2004,1489700.2
4/21/2004,1481773.2
4/28/2004,1492875.1
5/5/2004,1466267.3
5/12/2004,1477168.1
5/19/2004,1453336.1
5/26/2004,1464113.5
6/2/2004,1472165.4
6/9/2004,1481771.5
6/16/2004,1507515.9
6/23/2004,1528464.1
6/30/2004,1536370.4
7/7/2004,1555254.8
7/14/2004,1545998.7
7/21/2004,1530807.9
7/28/2004,1525925.6
8/4/2004,1524696.9
8/11/2004,1518233.4
8/18/2004,1522417.8
8/25/2004,1494842.5
9/1/2004,1509880.6
9/8/2004,1503330
9/15/2004,1542905.2
9/22/2004,1548206.7
9/29/2004,1546878.1
10/6/2004,1535420.7
10/13/2004,1520975.2
10/20/2004,1539726.7
10/27/2004,1518368.6
11/3/2004,1524423.1
11/10/2004,1542822.1
11/17/2004,1478858.5
11/24/2004,1507905.7
12/1/2004,1510847.4
12/8/2004,1506464.5
12/15/2004,1519408.8
12/22/2004,1443237.8
12/29/2004,1447479.3
1/5/2005,1475378.1
1/12/2005,1453547.9
1/19/2005,1473692.7
1/26/2005,1466892.9
2/2/2005,1494065
2/9/2005,1473044.5
2/16/2005,1488900.7
2/23/2005,1523619.1
3/2/2005,1516001.2
3/9/2005,1506114.1
3/16/2005,1554218.5
3/23/2005,1531001.5
3/30/2005,1513306.1
4/6/2005,1504279.6
